Company,TypeName,Inches,Ram,Weight,Price,Touchscreen,Ips,X_res,Y_res,ppi,Cpu brand,first,second,Layer1HDD,Layer1SSD,Layer1Hybrid,Layer1Flash_Storage,Layer2HDD,Layer2SSD,Layer2Hybrid,Layer2Flash_Storage,Gpu brand,os
Asus,Gaming,17.3,16,2.99,93186.72,0,0,1920,1080,127.335674571231,Intel Core i7,256 SSD,  1000 HDD,0,1,0,0,1,0,0,0,Nvidia,Windows
Dell,2 in 1 Convertible,15.6,12,2.19,69210.72,1,1,1920,1080,141.211998082199,Intel Core i7,512 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Toshiba,Notebook,13.3,4,1.2,63669.6,0,0,1920,1080,165.632118051301,Intel Core i5,128 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Lenovo,Notebook,15.6,6,2.2,29250.72,0,0,1920,1080,141.211998082199,AMD Processor,256 SSD,0,0,1,0,0,0,0,0,0,AMD,Windows
Fujitsu,Notebook,15.6,4,2.3,34578.72,0,0,1366,768,100.454669861137,Intel Core i5,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Toshiba,Notebook,14,4,1.75,48751.2,0,0,1366,768,111.935203559552,Intel Core i5,500 HDD,0,1,0,0,0,0,0,0,0,Intel,Windows
Dell,Notebook,15.6,4,2.25,31914.72,0,0,1366,768,100.454669861137,Intel Core i5,500 HDD,0,1,0,0,0,0,0,0,0,AMD,Windows
HP,Notebook,15.6,8,2.04,42943.68,0,0,1920,1080,141.211998082199,Intel Core i5,1000 HDD,0,1,0,0,0,0,0,0,0,Intel,Windows
Lenovo,Gaming,15.6,8,2.5,63349.92,0,1,1920,1080,141.211998082199,Intel Core i7,128 SSD,  1000 HDD,0,1,0,0,1,0,0,0,Nvidia,Windows
Dell,Notebook,15.6,8,2.36,39906.72,0,0,1366,768,100.454669861137,Intel Core i7,1000 HDD,0,1,0,0,0,0,0,0,0,AMD,Windows
Dell,Notebook,14,8,1.6,59620.32,0,0,1920,1080,157.350512148736,Intel Core i5,128 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
HP,Netbook,12.5,8,0.97,101658.24,0,0,1920,1080,176.232573606584,Other Intel Processor,512 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
HP,Notebook,15.6,4,2.1,26586.72,0,0,1920,1080,141.211998082199,Intel Core i3,128 SSD,  1000 HDD,0,1,0,0,1,0,0,0,AMD,Windows
Lenovo,Notebook,15.6,4,1.9,14418.6336,0,0,1366,768,100.454669861137,Other Intel Processor,128 SSD,0,0,1,0,0,0,0,0,0,Intel,Others/No OS/Linux
Lenovo,Notebook,15.6,8,2.3,71874.72,0,0,1920,1080,141.211998082199,Intel Core i5,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Dell,2 in 1 Convertible,13.3,8,1.68,47365.92,1,0,1920,1080,165.632118051301,Intel Core i5,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Asus,Notebook,13.3,8,1.4,61272,0,0,3200,1800,276.053530085501,Intel Core i5,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
HP,Ultrabook,13.3,8,1.11,71874.72,1,1,1920,1080,165.632118051301,Intel Core i7,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Acer,Notebook,15.6,4,2.4,20246.4,0,0,1366,768,100.454669861137,Other Intel Processor,500 HDD,0,1,0,0,0,0,0,0,0,Intel,Windows
Asus,Gaming,15.6,16,2.5,95850.72,0,0,1920,1080,141.211998082199,Intel Core i7,256 SSD,  1000 HDD,0,1,0,0,1,0,0,0,Nvidia,Windows
HP,Ultrabook,14,8,1.48,111301.92,0,0,1920,1080,157.350512148736,Intel Core i7,512 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Acer,Gaming,15.6,8,2.7,67132.8,0,1,1920,1080,141.211998082199,Intel Core i7,128 SSD,  1000 HDD,0,1,0,0,1,0,0,0,Nvidia,Windows
HP,Notebook,13.3,8,1.34,63349.92,0,1,1920,1080,165.632118051301,Intel Core i5,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Dell,Notebook,15.6,4,2.18,29144.16,0,0,1366,768,100.454669861137,Intel Core i3,128 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
HP,Notebook,14,4,1.64,41505.12,0,0,1366,768,111.935203559552,Intel Core i5,500 HDD,0,1,0,0,0,0,0,0,0,Intel,Windows
Toshiba,Notebook,13.3,4,1.2,63669.6,0,0,1920,1080,165.632118051301,Intel Core i5,128 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
HP,Notebook,14,4,1.48,58607.4672,0,0,1366,768,111.935203559552,Intel Core i5,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
HP,Notebook,14,4,1.95,64202.4,0,0,1920,1080,157.350512148736,Intel Core i5,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
HP,Ultrabook,14,8,1.43,77202.72,0,0,1920,1080,157.350512148736,Intel Core i7,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
HP,Notebook,14,8,1.64,55904.5728,0,0,1920,1080,157.350512148736,Intel Core i5,256 SSD,0,0,1,0,0,0,0,0,0,Nvidia,Windows
HP,Notebook,14,4,1.64,36443.52,0,0,1366,768,111.935203559552,Intel Core i3,500 HDD,0,1,0,0,0,0,0,0,0,Intel,Windows
Dell,Gaming,15.6,8,2.65,50562.72,0,0,1920,1080,141.211998082199,Intel Core i5,1000 Hybrid,0,0,0,1,0,0,0,0,0,Nvidia,Windows
HP,Ultrabook,12.5,4,1.26,81997.92,0,0,1920,1080,176.232573606584,Intel Core i5,500 HDD,0,1,0,0,0,0,0,0,0,Intel,Windows
HP,Notebook,14,4,1.48,84715.2,0,0,1920,1080,157.350512148736,Intel Core i5,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
HP,Ultrabook,14,8,1.54,100550.5488,0,0,1920,1080,157.350512148736,Intel Core i7,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
HP,Notebook,13.3,4,1.49,42624,0,0,1366,768,117.826530062686,Intel Core i3,500 HDD,0,1,0,0,0,0,0,0,0,Intel,Windows
Toshiba,Notebook,13.3,8,1.5,64468.8,0,0,1366,768,117.826530062686,Intel Core i5,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
HP,Notebook,15.6,4,2.04,41025.0672,0,0,1366,768,100.454669861137,Intel Core i3,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Lenovo,Notebook,17.3,16,2.4,158135.04,0,1,3840,2160,254.671349142462,Intel Core i7,512 SSD,0,0,1,0,0,0,0,0,0,Nvidia,Windows
Toshiba,Notebook,14,8,1.47,79387.2,0,1,1920,1080,157.350512148736,Intel Core i5,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
HP,Notebook,14,8,1.43,118761.12,0,0,1920,1080,157.350512148736,Intel Core i7,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Dell,2 in 1 Convertible,15.6,4,2.08,42410.3472,1,1,1920,1080,141.211998082199,Intel Core i3,1000 HDD,0,1,0,0,0,0,0,0,0,Intel,Windows
Toshiba,Ultrabook,13.3,8,1.2,84715.2,0,0,1920,1080,165.632118051301,Intel Core i5,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
HP,Notebook,13.3,8,1.11,61218.72,0,1,1920,1080,165.632118051301,Intel Core i5,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
HP,Notebook,14,8,1.64,63159.7104,0,0,1920,1080,157.350512148736,Intel Core i7,256 SSD,0,0,1,0,0,0,0,0,0,Nvidia,Windows
Dell,Notebook,15.6,8,2.09,55754.3232,0,0,1920,1080,141.211998082199,Intel Core i5,500 HDD,0,1,0,0,0,0,0,0,0,Intel,Windows
HP,Ultrabook,12.5,4,1.26,83063.52,0,0,1366,768,125.367427986698,Intel Core i5,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
HP,Notebook,14,4,2.31,63349.92,0,0,1366,768,111.935203559552,Intel Core i5,500 HDD,0,1,0,0,0,0,0,0,0,Intel,Windows
HP,Notebook,14,4,1.95,56476.8,0,0,1366,768,111.935203559552,Intel Core i5,500 HDD,0,1,0,0,0,0,0,0,0,Intel,Windows
Dell,Ultrabook,13.3,8,1.29,86526.72,1,0,3200,1800,276.053530085501,Intel Core i5,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
HP,Notebook,17.3,8,2.63,57542.4,0,0,1920,1080,127.335674571231,Intel Core i5,256 SSD,0,0,1,0,0,0,0,0,0,Nvidia,Windows
HP,Notebook,14,4,1.64,51841.44,0,0,1366,768,111.935203559552,Intel Core i5,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Acer,Notebook,15.6,6,2.1,21791.52,0,0,1366,768,100.454669861137,AMD Processor,1000 HDD,0,1,0,0,0,0,0,0,0,AMD,Windows
MSI,Gaming,17.3,8,2.7,63499.104,0,0,1920,1080,127.335674571231,Intel Core i7,128 SSD,  1000 HDD,0,1,0,0,1,0,0,0,Nvidia,Windows
HP,Notebook,14,8,1.95,63669.6,0,0,1920,1080,157.350512148736,Intel Core i5,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
HP,Notebook,15.6,8,1.84,65480.5872,0,0,1920,1080,141.211998082199,Intel Core i7,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
HP,Ultrabook,12.5,8,1.26,71874.72,0,0,1920,1080,176.232573606584,Intel Core i7,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
HP,Notebook,15.6,4,2.04,39533.76,0,0,1366,768,100.454669861137,Intel Core i5,500 HDD,0,1,0,0,0,0,0,0,0,Intel,Windows
Toshiba,Ultrabook,14,8,1.47,91908,0,1,1920,1080,157.350512148736,Intel Core i7,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Dell,Notebook,15.6,8,2.09,56633.976,0,0,1920,1080,141.211998082199,Intel Core i5,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
HP,Notebook,14,8,1.64,53839.9728,0,0,1920,1080,157.350512148736,Intel Core i5,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Lenovo,2 in 1 Convertible,15.6,4,1.8,45128.16,1,1,1920,1080,141.211998082199,Intel Core i7,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Vero,Notebook,14,2,1.45,11231.424,0,0,1366,768,111.935203559552,Other Intel Processor,32 Flash Storage,0,0,0,0,1,0,0,0,0,Intel,Windows
Toshiba,Notebook,15.6,16,2.4,75924,0,1,1920,1080,141.211998082199,Intel Core i7,256 SSD,0,0,1,0,0,0,0,0,0,Nvidia,Windows
Lenovo,Notebook,15.6,8,2.3,55922.688,0,0,1920,1080,141.211998082199,Intel Core i5,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
HP,Notebook,14,4,1.54,53280,0,0,1920,1080,157.350512148736,Intel Core i5,500 HDD,0,1,0,0,0,0,0,0,0,Intel,Windows
HP,Notebook,15.6,8,1.84,112065.9552,0,0,1920,1080,141.211998082199,Intel Core i5,256 SSD,  500 HDD,0,1,0,0,1,0,0,0,Intel,Windows
HP,Notebook,14,8,1.43,78268.32,0,0,1920,1080,157.350512148736,Intel Core i5,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
MSI,Gaming,17.3,16,3.78,82351.6992,0,1,1920,1080,127.335674571231,Intel Core i7,256 SSD,  1000 HDD,0,1,0,0,1,0,0,0,Nvidia,Windows
Lenovo,Gaming,17.3,16,4.6,122010.6672,0,1,1920,1080,127.335674571231,Intel Core i7,128 SSD,  1000 HDD,0,1,0,0,1,0,0,0,Nvidia,Windows
Asus,Netbook,11.6,4,1.2,15339.312,0,0,1366,768,135.094211192563,Other Intel Processor,16 Flash Storage,0,0,0,0,1,0,0,0,0,Intel,Others/No OS/Linux
Lenovo,Notebook,14,16,1.1,139593.6,0,1,2560,1440,209.800682864981,Intel Core i7,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
HP,Notebook,15.6,8,1.91,52161.12,0,1,1920,1080,141.211998082199,Intel Core i7,1000 HDD,0,1,0,0,0,0,0,0,0,Nvidia,Windows
Dell,2 in 1 Convertible,15.6,8,2.3,58288.32,1,1,1920,1080,141.211998082199,Intel Core i5,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
HP,Notebook,15.6,4,2.04,52161.12,0,0,1366,768,100.454669861137,Intel Core i5,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Dell,Ultrabook,13.3,16,1.2,120093.12,1,0,3200,1800,276.053530085501,Intel Core i7,1000 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
HP,Notebook,15.6,4,2.31,37570.392,0,0,1366,768,100.454669861137,Intel Core i3,500 HDD,0,1,0,0,0,0,0,0,0,Intel,Windows
HP,Notebook,15.6,4,1.96,26586.72,0,0,1366,768,100.454669861137,Intel Core i5,500 HDD,0,1,0,0,0,0,0,0,0,Intel,Others/No OS/Linux
Acer,Notebook,15.6,8,2.4,23922.72,0,0,1366,768,100.454669861137,AMD Processor,1000 HDD,0,1,0,0,0,0,0,0,0,AMD,Windows
Dell,2 in 1 Convertible,13.3,12,1.6,69210.72,1,1,1920,1080,165.632118051301,Intel Core i7,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
MSI,Gaming,15.6,16,2.94,96916.32,0,0,1920,1080,141.211998082199,Intel Core i7,256 SSD,  1000 HDD,0,1,0,0,1,0,0,0,Nvidia,Windows
HP,Notebook,15.6,8,2.04,57009.6,0,0,1920,1080,141.211998082199,Intel Core i7,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Asus,Gaming,17.3,16,4,53173.44,0,1,1920,1080,127.335674571231,Intel Core i7,1000 HDD,0,1,0,0,0,0,0,0,0,Nvidia,Others/No OS/Linux
Dell,Notebook,15.6,4,2.25,29783.52,0,0,1920,1080,141.211998082199,Intel Core i5,1000 HDD,0,1,0,0,0,0,0,0,0,Intel,Windows
Dell,Notebook,15.6,16,2.32,52746.6672,0,0,1920,1080,141.211998082199,Intel Core i7,2000 HDD,0,1,0,0,0,0,0,0,0,AMD,Windows
MSI,Gaming,15.6,16,1.8,102777.12,0,0,1920,1080,141.211998082199,Intel Core i7,256 SSD,  1000 HDD,0,1,0,0,1,0,0,0,Nvidia,Windows
Dell,Ultrabook,13.3,8,1.29,77682.24,0,0,1920,1080,165.632118051301,Intel Core i7,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Asus,Gaming,17.3,64,3.58,211788,0,1,1920,1080,127.335674571231,Intel Core i7,1000 SSD,0,0,1,0,0,0,0,0,0,Nvidia,Windows
Dell,2 in 1 Convertible,13.3,8,1.62,42517.9728,1,0,1920,1080,165.632118051301,Intel Core i7,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Dell,Gaming,15.6,16,3.21,70809.12,0,0,3840,2160,282.423996164397,Intel Core i7,256 SSD,  1000 HDD,0,1,0,0,1,0,0,0,Nvidia,Windows
Apple,Ultrabook,12,8,0.92,69264,0,1,2304,1440,226.415547169359,Other Intel Processor,256 Flash Storage,0,0,0,0,1,0,0,0,0,Intel,Mac
Dell,Notebook,15.6,4,2.06,25679.8944,0,0,1366,768,100.454669861137,Intel Core i3,500 HDD,0,1,0,0,0,0,0,0,0,Intel,Windows
HP,Notebook,15.6,4,2.31,63882.72,0,0,1366,768,100.454669861137,Intel Core i5,500 HDD,0,1,0,0,0,0,0,0,0,Intel,Windows
HP,Ultrabook,12.5,8,1.26,63882.72,0,0,1920,1080,176.232573606584,Intel Core i5,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
HP,Notebook,13.3,8,1.49,58075.2,0,0,1920,1080,165.632118051301,Intel Core i7,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Lenovo,Ultrabook,12.5,8,1.3,91294.7472,1,1,1920,1080,176.232573606584,Intel Core i7,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Lenovo,Notebook,17.3,8,3,35111.52,0,0,1600,900,106.113062142693,Intel Core i5,1000 HDD,0,1,0,0,0,0,0,0,0,AMD,Windows
Lenovo,Notebook,15.6,4,2.3,52054.56,0,1,1920,1080,141.211998082199,Intel Core i5,1000 HDD,0,1,0,0,0,0,0,0,0,Nvidia,Windows
MSI,Gaming,17.3,16,3.78,133146.72,0,0,1920,1080,127.335674571231,Intel Core i7,256 SSD,  1000 HDD,0,1,0,0,1,0,0,0,Nvidia,Windows
Lenovo,Notebook,15.6,4,2.1,28771.2,0,0,1366,768,100.454669861137,Intel Core i5,500 HDD,0,1,0,0,0,0,0,0,0,Intel,Windows
HP,Notebook,15.6,4,2.31,50083.2,0,0,1920,1080,141.211998082199,Intel Core i5,500 HDD,0,1,0,0,0,0,0,0,0,Intel,Windows
Lenovo,Ultrabook,12.5,8,0.99,74538.72,1,1,2560,1440,234.976764808779,Other Intel Processor,512 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Lenovo,Gaming,17.3,32,4.6,172627.2,0,1,1920,1080,127.335674571231,Intel Core i7,512 SSD,  1000 Hybrid,0,1,0,0,0,0,1,0,Nvidia,Windows
Lenovo,2 in 1 Convertible,10.1,4,0.69,34433.2656,1,1,1920,1200,224.173809078573,Other Intel Processor,64 Flash Storage,0,0,0,0,1,0,0,0,0,Intel,Windows
HP,Ultrabook,13.3,16,1.3,109170.72,0,1,3840,2160,331.264236102601,Intel Core i7,512 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Dell,Notebook,15.6,8,2.18,39960,0,0,1920,1080,141.211998082199,Intel Core i5,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
HP,Notebook,14,4,1.54,54931.1472,0,0,1920,1080,157.350512148736,Intel Core i5,500 HDD,0,1,0,0,0,0,0,0,0,Intel,Windows
HP,Workstation,15.6,8,1.9,79653.6,0,0,1920,1080,141.211998082199,Intel Core i7,256 SSD,0,0,1,0,0,0,0,0,0,AMD,Windows
Lenovo,Notebook,14,8,1.7,63882.72,0,0,1920,1080,157.350512148736,Intel Core i5,180 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
HP,Notebook,13.3,4,1.29,32767.2,0,0,3200,1800,276.053530085501,Other Intel Processor,32 Flash Storage,0,0,0,0,1,0,0,0,0,Intel,Others/No OS/Linux
Acer,Notebook,15.6,4,2.4,20619.36,0,0,1366,768,100.454669861137,AMD Processor,500 HDD,0,1,0,0,0,0,0,0,0,AMD,Windows
Dell,Notebook,15.6,4,2.2,20965.1472,0,0,1366,768,100.454669861137,Other Intel Processor,500 HDD,0,1,0,0,0,0,0,0,0,Intel,Others/No OS/Linux
HP,Notebook,15.6,4,1.86,18434.3472,0,0,1366,768,100.454669861137,Intel Core i3,1000 HDD,0,1,0,0,0,0,0,0,0,Intel,Others/No OS/Linux
Asus,Gaming,17.3,8,2.7,85194.72,0,1,1920,1080,127.335674571231,Intel Core i7,256 SSD,  1000 HDD,0,1,0,0,1,0,0,0,Nvidia,Windows
Dell,Ultrabook,13.3,4,1.4,43601.688,0,1,1920,1080,165.632118051301,Intel Core i5,256 SSD,0,0,1,0,0,0,0,0,0,AMD,Windows
HP,Netbook,12.5,4,2.4,85194.72,0,0,1366,768,125.367427986698,Intel Core i5,128 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Acer,Notebook,15.6,8,2.4,42570.72,0,0,1920,1080,141.211998082199,Intel Core i5,256 SSD,  1000 HDD,0,1,0,0,1,0,0,0,Nvidia,Windows
Dell,Notebook,15.6,8,2.36,34035.264,0,0,1920,1080,141.211998082199,Intel Core i5,1000 HDD,0,1,0,0,0,0,0,0,0,AMD,Windows
MSI,Gaming,17.3,8,2.6,85194.72,0,0,1920,1080,127.335674571231,Intel Core i7,256 SSD,0,0,1,0,0,0,0,0,0,Nvidia,Windows
HP,Notebook,15.6,4,1.96,26640,0,0,1366,768,100.454669861137,Other Intel Processor,1000 HDD,0,1,0,0,0,0,0,0,0,Intel,Windows
Asus,Gaming,17.3,16,4.3,122490.72,0,1,1920,1080,127.335674571231,Intel Core i7,128 SSD,  1000 HDD,0,1,0,0,1,0,0,0,Nvidia,Windows
Dell,Ultrabook,12.5,4,1.5,60480.792,0,0,1366,768,125.367427986698,Intel Core i3,500 HDD,0,1,0,0,0,0,0,0,0,Intel,Windows
Dell,Ultrabook,12.5,4,1.5,62176.1616,0,0,1366,768,125.367427986698,Intel Core i3,128 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Acer,Notebook,15.6,4,2.2,11135.52,0,0,1366,768,100.454669861137,Other Intel Processor,16 SSD,0,0,1,0,0,0,0,0,0,Intel,Others/No OS/Linux
HP,Workstation,17.3,8,3,154458.72,0,1,1920,1080,127.335674571231,Intel Core i7,1000 HDD,0,1,0,0,0,0,0,0,0,AMD,Windows
Lenovo,Gaming,15.6,16,2.4,63882.72,0,0,1920,1080,141.211998082199,Intel Core i7,512 SSD,0,0,1,0,0,0,0,0,0,Nvidia,Windows
Dell,Ultrabook,12.5,8,1.5,75289.968,0,0,1366,768,125.367427986698,Intel Core i5,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
MSI,Gaming,17.3,8,2.9,80516.2032,0,0,1920,1080,127.335674571231,Intel Core i7,128 SSD,  1000 HDD,0,1,0,0,1,0,0,0,Nvidia,Windows
Lenovo,2 in 1 Convertible,15.6,4,2.1,46193.76,1,1,1920,1080,141.211998082199,Intel Core i5,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
HP,Notebook,15.6,4,2.1,21205.44,0,0,1920,1080,141.211998082199,AMD Processor,1000 HDD,0,1,0,0,0,0,0,0,0,AMD,Windows
Asus,Gaming,15.6,16,2.59,71341.92,0,1,1920,1080,141.211998082199,Intel Core i7,128 SSD,  1000 HDD,0,1,0,0,1,0,0,0,Nvidia,Windows
HP,Notebook,13.3,8,1.16,90522.72,1,0,3200,1800,276.053530085501,Other Intel Processor,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Dell,Notebook,15.6,4,2.24,40980.312,0,0,1366,768,100.454669861137,Intel Core i5,500 HDD,0,1,0,0,0,0,0,0,0,AMD,Windows
Lenovo,Notebook,15.6,4,2.1,22857.12,0,0,1366,768,100.454669861137,Intel Core i3,128 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
HP,Ultrabook,13.3,8,1.16,104908.32,0,0,1920,1080,165.632118051301,Intel Core i7,512 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Lenovo,2 in 1 Convertible,10.1,4,0.69,29250.72,1,1,1920,1200,224.173809078573,Other Intel Processor,64 Flash Storage,0,0,0,0,1,0,0,0,0,Intel,Others/No OS/Linux
Dell,Ultrabook,13.3,8,1.23,73473.12,0,0,1920,1080,165.632118051301,Intel Core i7,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Lenovo,Gaming,17.3,16,4.6,146519.4672,0,1,1920,1080,127.335674571231,Intel Core i7,256 SSD,  1000 Hybrid,0,1,0,0,0,0,1,0,Nvidia,Windows
Razer,Ultrabook,12.5,8,1.25,54825.12,1,0,3840,2160,352.465147213168,Intel Core i7,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Toshiba,Ultrabook,13.3,16,1.05,118601.28,0,0,1920,1080,165.632118051301,Intel Core i7,512 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Asus,Gaming,17.3,8,3.52,69929.4672,0,0,1920,1080,127.335674571231,Intel Core i7,128 SSD,  1000 HDD,0,1,0,0,1,0,0,0,Nvidia,Windows
Vero,Notebook,13.3,4,1.35,10442.88,0,0,1920,1080,165.632118051301,Other Intel Processor,32 Flash Storage,0,0,0,0,1,0,0,0,0,Intel,Windows
HP,Notebook,13.3,8,1.16,90043.2,0,0,1920,1080,165.632118051301,Intel Core i5,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
HP,Notebook,14,8,1.43,80612.64,0,0,1920,1080,157.350512148736,Intel Core i5,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Dell,Notebook,15.6,4,2.09,27899.0064,0,0,1366,768,100.454669861137,Intel Core i5,500 HDD,0,1,0,0,0,0,0,0,0,Intel,Others/No OS/Linux
Asus,Notebook,15.6,4,2,23176.8,0,0,1366,768,100.454669861137,Intel Core i3,1000 HDD,0,1,0,0,0,0,0,0,0,Intel,Windows
Lenovo,2 in 1 Convertible,14,8,1.8,88924.32,1,1,1920,1080,157.350512148736,Intel Core i7,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Lenovo,2 in 1 Convertible,10.1,4,0.69,25521.12,1,1,1920,1200,224.173809078573,Other Intel Processor,64 Flash Storage,0,0,0,0,1,0,0,0,0,Intel,Windows
HP,Ultrabook,12.5,8,1.26,100965.6,0,0,1366,768,125.367427986698,Intel Core i5,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Lenovo,Gaming,15.6,8,2.4,52693.92,0,1,1920,1080,141.211998082199,Intel Core i5,128 SSD,  1000 HDD,0,1,0,0,1,0,0,0,Nvidia,Others/No OS/Linux
HP,Gaming,17.3,8,3.35,60153.12,0,1,1920,1080,127.335674571231,Intel Core i5,128 SSD,  1000 HDD,0,1,0,0,1,0,0,0,Nvidia,Windows
HP,Notebook,15.6,8,2.04,33513.12,0,0,1366,768,100.454669861137,Intel Core i7,2000 HDD,0,1,0,0,0,0,0,0,0,Intel,Windows
Lenovo,2 in 1 Convertible,14,8,1.8,109244.2464,1,1,1920,1080,157.350512148736,Intel Core i7,512 SSD,0,0,1,0,0,0,0,0,0,Nvidia,Windows
Asus,Notebook,14,4,1.5,14811.84,0,0,1366,768,111.935203559552,Other Intel Processor,32 Flash Storage,0,0,0,0,1,0,0,0,0,Intel,Windows
HP,Ultrabook,15.6,8,1.84,40066.56,0,0,1920,1080,141.211998082199,Intel Core i7,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Acer,Notebook,15.6,4,2.23,32820.48,0,0,1920,1080,141.211998082199,Intel Core i5,1000 HDD,0,1,0,0,0,0,0,0,0,Nvidia,Windows
Lenovo,Notebook,15.6,16,2.5,58554.72,0,0,1920,1080,141.211998082199,Intel Core i7,1000 Hybrid,0,0,0,1,0,0,0,0,0,AMD,Windows
HP,Workstation,17.3,8,3,210424.032,0,1,1920,1080,127.335674571231,Intel Core i7,256 SSD,0,0,1,0,0,0,0,0,0,Nvidia,Windows
Dell,Notebook,15.6,8,2.5,41771.52,0,0,1366,768,100.454669861137,Intel Core i5,1000 HDD,0,1,0,0,0,0,0,0,0,AMD,Windows
MSI,Gaming,17.3,16,3.78,127818.72,0,0,1920,1080,127.335674571231,Intel Core i7,256 SSD,  1000 HDD,0,1,0,0,1,0,0,0,Nvidia,Windows
HP,Ultrabook,15.6,8,1.88,115709.2416,0,0,1920,1080,141.211998082199,Intel Core i7,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Lenovo,2 in 1 Convertible,14,16,2.8,130003.2,1,1,2560,1440,209.800682864981,Intel Core i7,512 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
MSI,Gaming,15.6,8,2.4,60888.384,0,0,1920,1080,141.211998082199,Intel Core i7,128 SSD,  1000 HDD,0,1,0,0,1,0,0,0,Nvidia,Windows
HP,2 in 1 Convertible,13.3,8,1.48,86793.12,1,0,1920,1080,165.632118051301,Intel Core i5,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
HP,Workstation,15.6,8,2.59,118761.12,0,1,1920,1080,141.211998082199,Intel Core i7,256 SSD,0,0,1,0,0,0,0,0,0,Nvidia,Windows
